0,0
0,1
0,2
0,17
0,30
0,91
0,207
0,224
1,0
1,1
1,8
1,17
1,28
1,43
1,177
1,224
2,0
2,2
3,3
4,4
4,126
4,219
5,5
5,201
5,212
5,223
6,6
6,48
6,65
6,134
6,140
6,185
6,240
7,7
7,99
8,1
8,8
8,11
9,9
9,17
9,28
9,40
9,49
9,58
9,99
9,100
9,122
9,201
9,202
9,223
9,224
9,229
10,10
11,8
11,11
12,12
12,17
12,43
12,55
12,88
13,13
13,119
14,14
15,15
15,195
16,16
16,30
17,0
17,1
17,9
17,12
17,17
17,18
17,28
17,29
17,30
17,31
17,40
17,43
17,49
17,51
17,52
17,55
17,58
17,63
17,88
17,89
17,91
17,92
17,99
17,100
17,122
17,125
17,177
17,197
17,201
17,210
17,212
17,222
17,223
17,224
17,228
18,17
18,18
18,28
18,31
18,49
18,96
19,19
20,20
20,42
20,94
21,21
21,25
21,31
21,207
22,22
22,49
23,23
24,24
25,21
25,25
25,31
25,195
26,26
27,27
28,1
28,9
28,17
28,18
28,28
28,31
28,38
28,40
28,49
28,51
28,52
28,55
28,58
28,88
28,91
28,96
28,99
28,197
28,202
28,223
28,224
29,17
29,29
29,49
29,55
29,58
29,99
29,223
29,224
30,0
30,16
30,17
30,30
30,49
30,55
30,58
30,99
30,125
30,210
30,223
30,224
31,17
31,18
31,21
31,25
31,28
31,31
31,49
31,55
31,58
31,88
31,99
31,123
31,151
31,224
32,32
32,50
32,117
32,129
32,135
32,203
32,220
33,33
33,56
33,57
33,65
33,114
33,185
33,191
33,195
33,198
33,242
34,34
35,35
36,36
36,37
36,44
37,36
37,37
37,43
37,44
38,28
38,38
38,49
39,39
40,9
40,17
40,28
40,40
40,49
40,55
40,58
40,88
40,91
40,99
40,212
40,224
41,41
42,20
42,42
42,43
42,44
42,45
42,55
42,58
42,94
43,1
43,12
43,17
43,37
43,42
43,43
43,44
43,55
43,58
43,91
43,224
44,36
44,37
44,42
44,43
44,44
45,42
45,45
46,46
47,47
48,6
48,48
48,61
49,9
49,17
49,18
49,22
49,28
49,29
49,30
49,31
49,38
49,40
49,49
49,51
49,52
49,55
49,58
49,59
49,63
49,88
49,89
49,91
49,96
49,99
49,100
49,122
49,125
49,151
49,177
49,179
49,197
49,201
49,207
49,210
49,212
49,220
49,222
49,223
49,224
49,228
50,32
50,50
50,117
50,129
51,17
51,28
51,49
51,51
51,52
51,55
51,58
51,63
51,88
51,91
51,99
51,125
51,182
51,210
51,211
51,212
51,222
51,223
51,224
52,17
52,28
52,49
52,51
52,52
52,55
52,58
52,88
52,92
52,99
52,125
52,129
52,157
52,182
52,210
52,211
52,220
52,223
52,224
53,53
53,178
53,242
54,54
55,12
55,17
55,28
55,29
55,30
55,31
55,40
55,42
55,43
55,49
55,51
55,52
55,55
55,58
55,77
55,88
55,91
55,92
55,99
55,116
55,123
55,128
55,129
55,151
55,157
55,210
55,212
55,223
55,224
55,236
55,241
56,33
56,56
56,114
56,174
56,195
57,33
57,57
58,9
58,17
58,28
58,29
58,30
58,31
58,40
58,42
58,43
58,49
58,51
58,52
58,55
58,58
58,63
58,87
58,88
58,91
58,92
58,94
58,99
58,100
58,109
58,116
58,123
58,125
58,128
58,129
58,151
58,157
58,210
58,211
58,212
58,222
58,223
58,224
59,49
59,59
59,99
59,111
59,125
59,224
60,60
61,48
61,61
62,62
62,130
63,17
63,49
63,51
63,58
63,63
63,87
63,88
63,91
63,99
63,100
63,111
63,122
63,125
63,195
63,212
63,223
63,224
63,228
63,235
63,240
64,64
65,6
65,33
65,65
65,126
65,140
65,144
65,185
65,195
65,198
65,215
65,240
65,242
66,66
67,67
67,168
67,217
68,68
69,69
70,70
71,71
71,106
72,72
73,73
74,74
74,120
75,75
76,76
77,55
77,77
77,183
78,78
78,152
78,232
79,79
80,80
81,81
82,82
83,83
83,105
83,153
83,227
83,237
84,84
84,93
85,85
85,93
85,134
85,149
85,169
85,215
86,86
86,89
86,91
86,153
87,58
87,63
87,87
87,88
87,99
87,100
87,149
87,151
87,212
88,12
88,17
88,28
88,31
88,40
88,49
88,51
88,52
88,55
88,58
88,63
88,87
88,88
88,91
88,92
88,99
88,116
88,123
88,125
88,128
88,151
88,157
88,186
88,210
88,211
88,212
88,222
88,223
88,224
88,241
89,17
89,49
89,86
89,89
89,91
89,99
89,125
89,148
89,152
89,201
89,212
89,223
