0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
47,49
47,51
47,214
47,229
47,231
47,245
47,247
47,250
47,252
47,386
47,389
47,398
47,449
47,452
47,454
47,465
47,472
47,478
47,480
48,48
49,47
49,49
49,90
49,210
49,214
49,218
49,235
49,245
49,247
49,250
49,252
49,259
49,262
49,264
49,266
49,271
49,273
49,277
49,389
49,443
49,447
49,449
49,454
49,465
49,472
50,50
51,47
51,51
51,229
51,231
51,250
51,386
51,398
51,426
51,452
51,454
51,465
51,472
51,478
51,480
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
85,281
85,468
86,86
87,87
88,88
89,89
90,49
90,90
90,210
90,214
90,229
90,235
90,239
90,245
90,247
90,250
90,252
90,258
90,259
90,262
90,264
90,266
90,269
90,271
90,273
90,277
90,389
90,443
90,447
90,449
90,454
90,465
90,472
90,478
91,91
92,92
93,93
94,94
95,95
95,205
95,210
95,212
95,221
95,225
95,237
95,239
95,254
95,262
95,269
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
203,210
203,225
203,254
203,259
204,204
205,95
205,205
205,212
205,225
206,206
207,207
208,208
209,209
210,49
210,90
210,95
210,203
210,210
210,216
210,225
210,235
210,237
210,239
210,247
210,254
210,259
210,262
210,264
210,269
210,273
210,277
210,443
210,447
211,211
212,95
212,205
212,212
212,221
212,225
212,254
213,213
214,47
214,49
214,90
214,214
214,229
214,245
214,247
214,250
214,252
214,264
214,443
214,447
214,449
214,454
214,465
214,472
215,215
216,210
216,216
216,221
216,225
216,259
216,277
217,217
218,49
218,218
218,235
218,259
218,262
218,264
218,271
218,418
218,443
219,219
220,220
221,95
221,212
221,216
221,221
221,225
222,222
223,223
224,224
225,95
225,203
225,205
225,210
225,212
225,216
225,221
225,225
225,239
225,254
225,259
225,277
226,226
227,227
228,228
229,47
229,51
229,90
229,214
229,229
229,231
229,245
229,247
229,250
229,252
229,258
229,262
229,264
229,266
229,273
229,386
229,389
229,447
229,449
229,452
229,454
229,465
229,472
229,478
230,230
231,47
231,51
231,229
231,231
231,250
231,386
231,398
231,449
231,452
231,454
231,465
231,472
231,478
231,480
232,232
233,233
234,234
235,49
235,90
235,210
235,218
235,235
235,245
235,247
235,250
235,252
235,258
235,259
235,262
235,264
235,266
235,269
235,271
235,273
235,443
235,447
235,449
236,236
237,95
237,210
237,237
237,245
237,247
237,262
237,264
237,266
237,269
237,271
237,447
238,238
239,90
239,95
239,210
239,225
239,239
239,247
239,252
239,259
239,262
239,264
239,269
239,271
239,273
239,277
239,447
240,240
241,241
242,242
243,243
244,244
245,47
245,49
245,90
245,214
245,229
245,235
245,237
245,245
245,247
245,250
245,252
245,258
245,262
245,264
245,266
245,269
245,271
245,273
245,277
245,389
245,443
245,447
245,449
245,454
245,465
245,472
246,246
247,47
247,49
247,90
247,210
247,214
247,229
247,235
247,237
247,239
247,245
247,247
247,250
247,252
247,258
247,259
247,262
247,264
247,266
247,269
247,271
247,273
247,277
247,386
247,389
247,443
247,447
247,449
247,454
247,465
247,472
247,478
248,248
249,249
250,47
250,49
250,51
250,90
250,214
250,229
250,231
250,235
250,245
250,247
250,250
250,252
250,256
250,258
250,262
250,264
250,266
250,269
250,271
250,273
250,277
250,386
250,389
250,443
250,447
250,449
250,452
250,454
250,465
250,472
250,478
250,480
251,251
252,47
252,49
252,90
252,214
252,229
252,235
252,239
252,245
252,247
252,250
252,252
252,258
252,259
252,262
252,264
252,266
252,269
252,271
252,273
252,277
252,389
252,443
252,447
252,449
252,454
252,465
252,472
252,478
253,253
254,95
254,203
254,210
254,212
254,225
254,254
254,259
254,262
254,269
254,277
255,255
256,250
256,256
256,449
256,454
256,472
257,257
258,90
258,229
258,235
258,245
258,247
258,250
258,252
258,258
258,262
258,264
258,266
258,269
258,271
258,273
258,389
258,443
258,447
258,454
258,472
258,478
259,49
259,90
259,203
259,210
259,216
259,218
259,225
259,235
259,239
259,247
259,252
259,254
259,259
259,262
259,264
259,266
259,269
259,271
259,273
259,277
259,418
259,443
259,447
259,449
260,260
261,261
262,49
262,90
262,95
262,210
262,218
262,229
262,235
262,237
262,239
262,245
262,247
262,250
262,252
262,254
262,258
262,259
262,262
262,264
262,266
262,269
262,271
262,273
262,277
262,389
262,443
262,447
262,449
262,454
262,472
263,263
264,49
264,90
264,210
264,214
264,218
264,229
264,235
264,237
264,239
264,245
264,247
264,250
264,252
264,258
264,259
264,262
264,264
264,266
264,269
264,271
264,273
264,277
264,389
264,443
264,447
264,449
264,454
264,465
264,472
265,265
266,49
266,90
266,229
266,235
266,237
266,245
266,247
266,250
266,252
266,258
266,259
266,262
266,264
266,266
266,269
266,271
266,273
266,277
266,389
266,443
266,447
266,449
266,454
266,472
267,267
268,268
269,90
269,95
269,210
269,235
269,237
269,239
269,245
269,247
269,250
269,252
269,254
269,258
269,259
269,262
269,264
269,266
269,269
269,271
269,273
269,277
269,443
269,447
270,270
271,49
271,90
271,218
271,235
271,237
271,239
271,245
271,247
271,250
271,252
271,258
271,259
271,262
271,264
271,266
271,269
271,271
271,273
271,277
271,389
271,443
271,447
271,449
271,454
271,472
272,272
273,49
273,90
273,210
273,229
273,235
273,239
273,245
273,247
273,250
273,252
273,258
273,259
273,262
273,264
273,266
273,269
273,271
273,273
273,277
273,389
273,443
273,447
273,449
273,454
273,465
273,472
274,274
275,275
276,276
277,49
277,90
277,210
277,216
277,225
277,239
277,245
277,247
277,250
277,252
277,254
277,259
277,262
277,264
277,266
277,269
277,271
277,273
277,277
277,389
277,443
277,447
277,449
278,278
279,279
279,281
279,426
279,468
279,470
279,475
280,280
281,85
281,279
281,281
281,468
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,384
385,385
386,47
386,51
386,229
386,231
386,247
386,250
386,386
386,389
386,398
386,449
386,452
386,454
386,465
386,472
386,478
386,480
387,387
388,388
389,47
389,49
389,90
389,229
389,245
389,247
389,250
389,252
389,258
389,262
389,264
389,266
389,271
389,273
389,277
389,386
389,389
389,447
389,449
389,454
389,465
389,472
389,478
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,47
398,51
398,231
398,386
398,398
398,426
398,452
398,454
398,465
398,472
398,478
398,480
399,399
400,400
401,401
402,402
403,403
404,404
405,405
406,406
407,407
408,408
409,409
410,410
411,411
412,412
413,413
414,414
415,415
416,416
417,417
418,218
418,259
418,418
418,443
419,419
420,420
421,421
422,422
423,423
424,424
425,425
426,51
426,279
426,398
426,426
426,452
426,468
